data_acesso,clientes_id,buyin,rake,winning
2022-01-19,40919,353.39999771118164,29.37999987602234,49.70000374317169
2022-01-20,40919,464.0999984741211,32.73999923467636,-228.80000114440918
2022-01-21,40919,453.3999996185303,46.78000019490719,91.80000269412994
2022-01-22,40919,555.0,33.490000465884805,52.400000870227814
2022-01-23,40919,526.5000019073486,31.629999672994018,9.899999380111694
2022-01-24,40919,475.99999618530273,37.96000006981194,160.10000371932983
2022-01-25,40919,683.9099998474121,50.49000006914139,859.6899900436401
2022-01-26,40919,615.2000007629395,46.569999761879444,116.29999464005232
2022-01-27,40919,733.8999938964844,38.32000011205673,-447.1000030040741
2022-01-28,40919,326.0,20.52999997138977,-222.09999990463257
2022-01-30,40919,178.79999923706055,11.159999907016754,-39.20000019669533
2022-01-31,40919,348.70000076293945,22.950000047683716,58.80000114440918
2022-02-01,40919,399.0,29.810000151395798,-54.899999141693115
2022-02-02,40919,277.0,31.16999976336956,-18.100000381469727
2022-02-03,40919,597.5000038146973,30.809999926015735,220.3999998420477
2022-02-04,40919,451.59999656677246,33.22999972850084,-40.900001764297485
2022-02-05,40919,42.0,1.9199999570846558,-29.799999952316284
2022-02-06,40919,415.3999967575073,36.84999920427799,-199.20000195503235
2022-02-07,40919,399.39999771118164,29.699999887496233,34.99999976158142
2022-02-08,40919,303.3999996185303,31.750000551342964,59.29999876022339
2022-02-09,40919,243.10000038146973,21.420000106096268,382.8300087451935
2022-02-10,40919,372.10000228881836,31.68999969959259,-69.39000034332275
2022-02-11,40919,582.1000003814697,39.76000000536442,-5.939998388290405
2022-02-12,40919,324.699999332428,21.859999909996986,-96.19999933242798
2022-02-13,40919,258.69999980926514,29.3900001719594,112.09999990463257
2022-02-14,40919,209.49999809265137,21.879999965429306,-121.49999767541885
2022-02-15,40919,517.5,40.630000069737434,-30.699999451637268
2022-02-16,40919,263.49999809265137,25.150000171735883,31.60000030696392
2022-02-17,40919,431.20000076293945,33.180000353604555,61.99999809265137
2022-02-18,40919,309.3999996185303,27.709999829530716,-91.69999742507935
2022-02-19,40919,573.7999992370605,55.620000034570694,225.69999474287033
2022-02-20,40919,482.1000003814697,39.16000006347895,64.05000260472298
2022-02-21,40919,525.7000026702881,46.19999960809946,-258.90000224113464
2022-02-22,40919,90.0,9.710000038146973,-90.0
2022-02-23,40919,161.79999923706055,22.98000019788742,-32.799997329711914
2022-02-24,40919,220.70000076293945,19.999999910593033,-146.70000112056732
2022-02-25,40919,421.3000011444092,40.91000026464462,122.60000205039978
2022-02-26,40919,317.0,29.829999715089798,100.89999675750732
2022-02-27,40919,325.5999984741211,23.850000008940697,29.299997627735138
2022-02-28,40919,481.89999771118164,23.890000086277723,-95.39999890327454
2022-03-01,40919,232.30000019073486,16.219999730587006,-19.30000066757202
2022-03-02,40919,309.29999923706055,29.17000037431717,-31.59999781847
2022-03-03,40919,93.30000019073486,13.109999686479568,39.1000030040741
2022-03-04,40919,285.0,23.80000026524067,-38.10000038146973
2022-03-05,40919,188.19999980926514,19.940000265836716,106.3900055885315
2022-03-06,40919,360.69999980926514,35.12999999523163,-56.599997758865356
2022-03-07,40919,98.0,6.2700000405311584,-79.0
2022-03-08,40919,144.79999923706055,12.590000096708536,-67.29999914765358
2022-03-09,40919,634.5000019073486,60.13000028952956,222.79999920725822
2022-03-10,40919,478.99999713897705,47.23000006377697,-204.6999990940094
2022-03-13,40919,238.9000015258789,19.829999893903732,40.29999923706055
2022-03-14,40919,217.0,26.020000278949738,-19.600002646446228
2022-03-15,40919,233.5,17.009999871253967,-200.5
2022-03-16,40919,148.9000015258789,21.359999805688858,178.29999351501465
2022-03-17,40919,169.79999923706055,20.51000016927719,-156.29999923706055
2022-05-29,40919,116.0,12.279999881982803,152.19999818503857
2022-05-30,40919,117.39999961853027,7.709999889135361,-117.39999961853027
2022-05-31,40919,12.0,1.2699999809265137,-12.0
2022-06-01,40919,38.0,2.950000047683716,-38.0
2022-06-02,40919,50.0,5.349999979138374,-50.0
2022-06-04,40919,219.0,15.41000035405159,-60.20000076293945
2022-06-09,40919,257.3999996185303,17.920000046491623,87.99999916553497
2022-06-10,40919,688.7000007629395,37.94000028073788,30.400004029273987
2022-06-11,40919,113.0,6.710000056773424,-72.09999963641167
2022-06-12,40919,59.89999961853027,4.960000038146973,-59.89999961853027
2022-06-13,40919,30.0,1.3200000524520874,-30.0
2022-08-10,40919,201.85000038146973,7.699999954551458,-102.09999871253967
2022-08-11,40919,221.60000038146973,10.49999999627471,60.29999828338623
2022-08-12,40919,224.60000038146973,10.6999999769032,-34.99999976158142
2022-08-13,40919,213.60000038146973,13.300000004470348,11.099999606609344
2022-08-14,40919,260.1499996185303,22.64999970793724,94.09999978542328
2022-08-15,40919,308.0,20.999999657273293,-101.10000038146973
2022-08-16,40919,73.79999923706055,8.950000077486038,22.200000762939453
2022-08-22,40919,157.0,10.450000002980232,-97.0
2022-09-15,40919,20.0,0.949999988079071,19.450000762939453
2022-09-16,40919,238.5,19.649999767541885,-96.85000038146973
2022-09-18,40919,191.0,17.550000060349703,-61.64999981224537
2022-09-20,40919,130.0,13.5,-107.89999985694885
2022-09-22,40919,130.0,8.3999999538064,-97.10000038146973
2022-09-23,40919,360.0,28.750000193715096,-40.59999859333038
2022-09-25,40919,810.0,81.09999990463257,-150.0
2022-09-30,40919,90.0,7.400000095367432,-48.70000076293945
2022-10-01,40919,20.0,1.350000023841858,57.0
2022-10-02,40919,177.79999923706055,14.349999964237213,-177.79999923706055
2022-10-06,40919,179.19999980926514,11.899999976158142,110.8000020980835
2022-10-07,40919,375.25,27.34999980404973,-25.049996376037598
2022-10-09,40919,185.0,12.650000140070915,24.34999942779541
2022-10-10,40919,105.0,8.550000168383121,-27.949999809265137
2022-10-11,40919,103.64999961853027,10.55000002682209,-21.599998474121094
2022-10-14,40919,65.19999980926514,6.049999982118607,-63.19999980926514
2022-10-16,40919,288.3999996185303,26.05000001192093,-127.65000009536743
2022-10-18,40919,153.4000005722046,13.499999821186066,-72.20000207424164
2022-10-19,40919,298.1000003814697,20.34999978542328,-54.45000183582306
2022-10-20,40919,75.0,5.049999952316284,-31.299999237060547
2022-10-22,40919,181.69999980926514,12.549999818205833,68.09999918937683
2022-10-23,40919,365.8999996185303,31.65000021457672,-58.499998569488525
2022-10-24,40919,65.0,5.599999979138374,-65.0
2022-10-25,40919,50.0,5.150000125169754,-50.0
2022-10-26,40919,40.0,2.2499999329447746,28.950000762939453
2022-10-27,40919,273.9999990463257,28.64999984577298,35.45000247657299
2022-10-28,40919,317.80000019073486,27.54999989271164,121.84999722242355
2022-10-29,40919,115.0,8.950000036507845,-35.65000005066395
2022-10-30,40919,232.59999990463257,16.549999952316284,22.400001049041748
2022-10-31,40919,100.30000019073486,8.750000059604645,-85.30000019073486
2022-11-01,40919,228.5,22.40000007301569,9.95000171661377
2022-11-02,40919,194.19999980926514,15.999999970197678,-17.90000009536743
2022-11-03,40919,156.5,10.400000035762787,-123.24999952316284
2022-11-04,40919,178.35000038146973,14.749999839812517,-80.5999984741211
2022-11-05,40919,70.0,2.7500000447034836,-30.199999809265137
2022-11-06,40919,140.0,13.0,-119.10000038146973
2022-11-11,40919,70.0,6.649999961256981,-70.0
2022-11-13,40919,145.0,15.650000013411045,-106.59999918937683
2022-11-14,40919,201.70000076293945,18.650000125169754,-53.450002670288086
2022-11-15,40919,25.0,2.4500000327825546,-13.800000190734863
2022-11-17,40919,259.5,26.19999970495701,121.30000119283795
2022-11-18,40919,195.14999961853027,18.650000169873238,-46.600000098347664
2022-11-19,40919,166.5999994277954,13.300000119954348,-107.04999911785126
2022-11-20,40919,54.0,3.84999992325902,-39.60000002384186
2022-11-25,40919,174.0,22.049999713897705,43.25000190734863
2022-11-26,40919,112.89999961853027,11.849999740719795,-103.89999961853027
2022-11-27,40919,341.0,31.799999952316284,104.25000083446503
2022-11-28,40919,443.6000003814697,41.099999859929085,176.04999522864819
2022-11-29,40919,430.0,36.14999997615814,-38.500000953674316
2022-11-30,40919,820.0,43.450000539422035,-514.1999936103821
2022-12-25,40919,171.0,12.350000072270632,-1.1999969482421875
2022-12-26,40919,306.69999980926514,30.050000444054604,-243.44999904930592
2022-12-27,40919,689.1000018119812,46.20000012218952,56.79999589920044
2022-12-28,40919,196.0,18.799999922513962,-68.39999914169312
2022-12-29,40919,193.10000038146973,15.250000044703484,39.39999693632126
2022-12-30,40919,271.5,19.299999743700027,132.94999866187572
2022-12-31,40919,85.0,4.449999988079071,-72.5
2023-01-01,40919,45.0,2.8499999344348907,-45.0
2023-01-02,40919,67.69999980926514,5.950000070035458,49.299999594688416
2023-01-03,40919,182.9000005722046,14.599999889731407,-140.24999976158142
2023-01-04,40919,55.0,7.4999998807907104,-55.0
2023-01-05,40919,157.69999980926514,13.250000059604645,-99.05000019073486
2023-01-14,40919,20.0,0.05000000074505806,-1.0
2023-01-15,40919,60.0,4.599999904632568,-60.0
2023-01-21,40919,65.0,7.500000029802322,69.69999408721924
2023-01-22,40919,111.0,10.600000232458115,-67.75
2023-01-27,40919,58.0,4.1499999538064,45.50000286102295
2023-01-28,40919,159.30000019073486,10.849999994039536,17.200000047683716
2023-01-29,40919,174.69999980926514,12.250000089406967,-51.249999433755875
2023-02-01,40919,136.80000019073486,9.600000008940697,-72.4000015258789
2023-02-05,40919,120.0,10.800000131130219,-120.0
2023-04-14,40919,98.0,6.750000029802322,-78.54999980330467
2023-04-17,40919,160.0,10.899999991059303,-51.25
2023-04-18,40919,368.6499996185303,21.55000004172325,-87.09999918937683
2023-02-14,54225,120.19999694824219,7.800000101327896,-120.19999694824219
2023-02-16,54225,57.0,5.700000002980232,-26.94999933242798
2023-02-17,54225,15.0,0.30000001192092896,-15.0
2023-02-18,54225,95.0,10.900000125169754,-77.0
2023-02-19,54225,23.0,1.4000000171363354,-15.699999809265137
2023-02-20,54225,5.0,0.20000000298023224,-5.0
2023-02-22,54225,39.0,1.600000038743019,-39.0
2023-02-23,54225,10.0,0.7500000186264515,-10.0
2023-02-24,54225,42.0,2.7500000298023224,-42.0
2023-02-25,54225,44.0,4.400000028312206,-44.0
2023-02-26,54225,26.0,2.3000000044703484,-23.049999952316284
2023-02-28,54225,10.0,0.20000000298023224,-10.0
2023-03-01,54225,5.0,0.5000000149011612,-5.0
2023-03-02,54225,25.0,2.5,-25.0
2023-03-03,54225,16.0,0.9500000104308128,-16.0
2023-03-04,54225,36.0,3.600000001490116,-36.0
2023-03-05,54225,19.0,1.8999999910593033,-19.0
2023-03-11,54225,45.0,4.2499999813735485,-45.0
2023-03-12,54225,20.0,2.0000000298023224,-20.0
2023-03-14,54225,5.0,0.5,-5.0
2023-03-15,54225,16.0,1.6000000014901161,-16.0
2023-03-16,54225,11.0,1.100000023841858,-11.0
2023-03-17,54225,19.0,1.0000000149011612,-19.0
2023-03-18,54225,61.0,3.0500000417232513,-20.200000762939453
2023-03-19,54225,22.0,2.2000000178813934,-16.59999990463257
2023-03-20,54225,60.0,6.000000029802322,-60.0
2023-03-21,54225,6.0,0.6000000089406967,-6.0
2023-03-23,54225,0.0,0.0,0.0
2023-03-25,54225,28.0,2.800000086426735,-28.0
2023-03-26,54225,6.0,0.6000000089406967,-6.0
2023-03-27,54225,5.0,0.550000011920929,-5.0
2023-03-29,54225,16.0,1.600000023841858,-16.0
2023-03-30,54225,1.0,0.10000000149011612,-1.0
2023-04-01,54225,277.0,16.1000000461936,-277.0
2023-04-02,54225,99.0,9.900000050663948,-99.0
2023-04-03,54225,5.0,0.5,-5.0
2023-04-04,54225,2.0,0.20000000298023224,-2.0
2023-04-05,54225,9.0,0.9000000059604645,-9.0
2023-04-06,54225,20.0,2.0,-20.0
2023-04-07,54225,35.0,3.5,-35.0
2023-04-08,54225,7.0,0.7000000029802322,-1.5999999046325684
2023-04-09,54225,32.0,2.25,-11.75
2023-04-10,54225,2.0,0.20000000298023224,-2.0
2023-04-14,54225,160.0,8.499999955296516,840.0
2023-04-16,54225,220.0,21.44999998807907,-220.0
2022-01-03,53497,50.5,4.049999982118607,-47.39999961853027
2021-11-04,48726,33.0,3.3000000715255737,36.510000705718994
2021-11-05,48726,54.0,5.399999976158142,-54.0
2021-11-06,48726,33.0,3.3000000715255737,91.93000030517578
2021-11-07,48726,22.0,2.200000047683716,-22.0
2021-11-08,48726,9.0,0.8999999761581421,-9.0
2021-11-09,48726,21.0,2.100000023841858,-9.800000190734863
2021-11-10,48726,79.0,7.900000095367432,-79.0
2021-11-11,48726,95.0,9.499999940395355,-55.760000228881836
2021-11-12,48726,36.0,3.600000023841858,-36.0
2021-11-16,48726,32.0,3.200000047683716,-32.0
2021-11-18,48726,18.0,1.7999999523162842,-18.0
2021-11-19,48726,5.0,0.5,-5.0
2021-11-20,48726,47.0,4.700000047683716,-23.239999771118164
2021-11-21,48726,20.0,2.0,-20.0
2021-11-23,48726,20.0,2.0,-20.0
2021-11-25,48726,27.0,2.700000047683716,-12.329999923706055
2021-11-26,48726,10.0,1.0,-10.0
2021-11-30,48726,24.0,2.4000000953674316,-24.0
2021-12-01,48726,15.0,1.5,-7.130000114440918
2021-12-02,48726,36.0,3.5999999046325684,-22.1899995803833
2021-12-04,48726,18.0,1.7999999523162842,-5.340000152587891
2021-12-05,48726,35.0,3.5,-35.0
2021-12-07,48726,8.0,0.800000011920929,-8.0
2021-12-08,48726,24.0,2.4000000953674316,-24.0
2021-12-09,48726,12.0,1.2000000476837158,-12.0
2021-12-10,48726,54.0,5.400000095367432,-41.80000019073486
2021-12-14,48726,28.0,2.799999952316284,-28.0
2021-12-17,48726,6.0,0.6000000238418579,-6.0
2021-12-21,48726,8.0,0.800000011920929,-8.0
2021-12-22,48726,24.0,2.4000000953674316,-24.0
2021-12-23,48726,18.0,1.7999999523162842,131.6999969482422
2021-12-28,48726,12.0,1.2000000476837158,-4.170000076293945
2021-12-29,48726,9.0,0.8999999761581421,-9.0
2021-12-30,48726,131.0,13.100000202655792,-131.0
2022-01-01,48726,65.0,6.5,-65.0
2022-12-14,48726,8.0,0.800000011920929,-8.0
2023-02-14,48726,1.0,0.10000000149011612,-1.0
2020-06-04,34720,2.0,0.20000000298023224,-2.0
2021-07-09,34720,38.0,5.699999809265137,-38.0
2022-03-26,57459,34.0,1.8800000548362732,-9.5
2023-02-16,84972,31.0,2.350000023841858,-24.5
2023-02-17,84972,20.0,1.600000023841858,20.5
2023-02-18,84972,21.0,2.100000001490116,38.000001430511475
2023-02-19,84972,11.0,1.100000023841858,-11.0
2023-02-20,84972,16.0,1.600000023841858,-16.0
2023-02-21,84972,10.0,1.0,-10.0
2023-02-23,84972,30.0,3.0,-28.5
2023-02-27,84972,5.0,0.5,-5.0
2023-02-28,84972,3.0,0.30000001192092896,-3.0
2023-03-01,84972,7.0,0.7000000178813934,-7.0
2023-03-30,84972,1.0,0.10000000149011612,-1.0
2022-02-19,55896,10.0,0.3199999928474426,-10.0
2022-07-12,62136,30.0,3.0,13.529998779296875
2022-07-14,62136,12.0,1.2000000476837158,-12.0
2022-07-15,62136,37.0,3.700000047683716,-37.0
2022-10-10,62136,125.0,12.5,-59.25
2020-07-03,16066,357.0,35.700000286102295,-357.0
2020-07-09,16066,3.0,0.30000001192092896,-3.0
2020-07-12,16066,37.0,3.700000047683716,33.849998474121094
2020-07-13,16066,73.0,7.300000190734863,-70.72000002861023
2020-07-14,16066,91.0,9.100000381469727,-91.0
2020-07-15,16066,55.0,5.5,18.80999755859375
2020-07-16,16066,277.0,27.699999809265137,-277.0
2020-07-17,16066,55.0,5.5,-55.0
2020-07-18,16066,13.940000057220459,1.300000011920929,-13.940000057220459
2020-07-21,16066,55.0,5.5,-55.0
2020-07-22,16066,77.0,7.699999809265137,-77.0
2020-07-23,16066,99.0,9.899999618530273,-99.0
2020-07-24,16066,30.0,3.0,-30.0
2020-07-26,16066,580.0,58.0,-580.0
2020-07-28,16066,22.0,2.200000047683716,-22.0
2022-06-09,16066,200.0,25.800000190734863,-200.0
2022-06-23,16066,550.0,55.0,-550.0
2022-06-25,16066,500.0,50.0,286.0
2022-06-26,16066,800.0,57.44999980926514,-160.0
2022-06-27,16066,770.0,77.0,-770.0
2022-06-29,16066,6.0,0.6800000071525574,-6.0
2022-07-02,16066,850.0,85.0,-850.0
2022-07-03,16066,400.0,60.0,-370.0
2022-07-04,16066,16.0,1.600000023841858,75.7699966430664
2022-07-05,16066,205.0,20.44000005722046,-205.0
2022-07-16,16066,600.0,60.0,-600.0
2022-09-09,16066,340.0,31.100000023841858,-340.0
2022-09-28,16066,580.0,58.0,-329.4499969482422
2022-09-29,16066,220.0,22.0,-220.0
2022-09-30,16066,300.0,30.0,-300.0
2022-10-05,16066,600.0,58.150000005960464,-577.8499999046326
2022-10-10,16066,300.0,30.0,-300.0
2022-10-13,16066,220.0,22.0,423.5999755859375
2022-10-14,16066,300.0,30.0,-300.0
2022-10-15,16066,300.0,30.0,-172.25
2022-10-16,16066,1100.0,110.0,-1100.0
2022-10-17,16066,55.0,5.5,-8.200000762939453
2022-10-18,16066,750.0,75.0,-750.0
2022-10-28,16066,300.0,30.0,-182.6500015258789
2022-11-05,16066,300.0,30.0,-300.0
2022-11-06,16066,15.0,1.4500000476837158,-15.0
2022-11-07,16066,440.0,44.0,-440.0
2022-11-09,16066,75.0,7.5,-10.150001525878906
2022-11-14,16066,96.4000015258789,2.700000047683716,-20.350000381469727
2022-11-17,16066,550.0,55.0,-550.0
2022-11-22,16066,150.0,15.0,71.64999389648438
2022-11-23,16066,778.5,82.35000038146973,-376.5500068664551
2022-11-24,16066,1143.7999877929688,117.39999961853027,-587.0499877929688
2022-12-07,16066,330.0,47.85000038146973,-10.95001220703125
2022-12-08,16066,380.0,36.549999952316284,-380.0
2022-12-13,16066,750.0,75.0,-750.0
2022-12-17,16066,350.0,24.600000381469727,-102.20000076293945
2022-12-18,16066,274.45001220703125,22.350000381469727,21.600000381469727
2022-12-19,16066,885.0,88.5,-693.5500030517578
2022-12-20,16066,250.0,25.0,36.350006103515625
2022-12-21,16066,580.0,58.0,-580.0
2022-12-24,16066,100.0,2.799999952316284,-11.800000190734863
2023-01-24,16066,310.0,32.39999997615814,-292.0
2023-02-10,16066,150.0,15.0,-28.300003051757812
2023-02-11,16066,600.0,60.0,-600.0
2023-02-12,16066,640.0,64.0,-640.0
2023-02-16,16066,220.0,22.0,3.899993896484375
2023-02-17,16066,300.0,30.0,-158.0500030517578
2023-02-18,16066,1290.0,120.54999995231628,-926.8499937057495
2023-02-22,16066,300.0,30.0,-300.0
2023-02-26,16066,855.0,85.5,93.20001220703125
2023-02-27,16066,440.0,44.0,-440.0
2023-02-28,16066,750.0,75.0,-527.8999938964844
2023-03-01,16066,600.0,60.0,-600.0
2023-03-02,16066,440.0,44.0,-222.89999389648438
2023-03-03,16066,300.0,30.0,-300.0
2023-03-05,16066,850.0,85.0,-850.0
2023-03-28,16066,250.0,25.0,-250.0
2023-03-29,16066,900.0,90.0,-900.0
2023-04-07,16066,40.0,1.0499999523162842,-10.949999809265137
2023-04-09,16066,399.0,39.89999961853027,-399.0
2023-04-11,16066,450.0,45.0,-450.0
2021-01-15,7988,418.0,97.70000147819519,-329.5899963378906
2021-01-16,7988,415.7299995422363,45.03000020980835,-308.75000190734863
2021-01-17,7988,254.52000045776367,18.729999721050262,-166.0999995470047
2021-01-18,7988,379.9699935913086,47.63999938964844,-110.55999946594238
2021-01-19,7988,219.18000030517578,14.23999984562397,-152.4699993133545
2021-01-20,7988,359.48999786376953,27.20000010356307,-214.63000071048737
2021-01-21,7988,69.86000061035156,10.670000076293945,-62.90000057220459
2021-01-22,7988,339.1900043487549,46.280000761151314,-159.8400024175644
2021-01-23,7988,335.9600028991699,47.59000039100647,-107.55999827384949
2021-01-24,7988,384.1700038909912,63.839998200535774,70.45999670028687
2021-01-25,7988,436.4499969482422,44.479998990893364,-380.3799971342087
2021-01-26,7988,472.68000411987305,34.86000031232834,-139.56999969482422
2021-01-27,7988,293.4900016784668,42.07999997213483,252.02000686526299
2021-01-28,7988,305.6500015258789,25.18999946117401,51.80999994277954
2021-01-29,7988,414.4499969482422,52.99999916553497,-128.47000312805176
2021-01-30,7988,737.6499977111816,48.34999882057309,-343.8700000047684
2021-01-31,7988,296.939998626709,11.780000030994415,86.89000183343887
2021-02-01,7988,787.4599952697754,50.6600000038743,-366.89000177383423
2021-02-03,7988,92.29999923706055,8.410000205039978,-74.3700008392334
2021-02-04,7988,174.5299997329712,6.44000019878149,-46.99000133574009
2021-02-05,7988,227.3599967956543,15.920000165700912,-163.39999866485596
2021-02-06,7988,223.55999755859375,22.539999559521675,-40.79000186920166
2021-02-07,7988,34.83000087738037,4.630000114440918,-29.449999809265137
2021-02-08,7988,98.09000015258789,6.899999886751175,72.41999912261963
2021-02-09,7988,1195.4299945831299,97.59000141918659,-681.5399875640869
2021-02-11,7988,467.2300033569336,26.2699998319149,-240.55000039935112
2021-02-12,7988,152.53000259399414,12.639999806880951,-8.910000801086426
2021-02-13,7988,101.42000007629395,10.940000057220459,-101.42000007629395
2021-02-14,7988,152.99999618530273,11.150000035762787,-132.39999675750732
2021-02-15,7988,60.03999996185303,6.309999942779541,-60.03999996185303
2021-02-16,7988,12.5600004196167,1.6200000047683716,-12.5600004196167
2021-02-19,7988,100.0,9.190000057220459,-97.70000076293945
2021-02-20,7988,2.0,0.20000000298023224,-2.0
2021-02-21,7988,144.29999923706055,12.230000257492065,-118.61999988555908
2021-02-22,7988,180.72000122070312,6.469999849796295,-4.969998359680176
2021-02-23,7988,231.9400029182434,17.160000026226044,-33.62999773025513
2021-02-24,7988,338.80999755859375,23.510000167414546,-111.92999811470509
2021-02-25,7988,133.25,10.25,-57.64999821782112
2021-02-26,7988,123.27000045776367,6.629999980330467,-66.77000004053116
2021-02-27,7988,132.5800018310547,12.179999828338623,-132.5800018310547
2021-02-28,7988,84.62999963760376,9.679999977350235,-31.390000104904175
2021-03-01,7988,213.43999862670898,19.55000001192093,228.4700050354004
2021-03-02,7988,420.8500003814697,31.839999973773956,-214.8699996471405
2021-03-03,7988,330.70000076293945,20.669999465346336,-145.15999987721443
2021-03-04,7988,64.0,3.540000019595027,-2.5799999237060547
2021-03-05,7988,182.1699981689453,9.270000010728836,-72.45999908447266
2021-03-06,7988,202.14000129699707,16.30000001192093,-147.39999771118164
2021-03-07,7988,61.20000076293945,10.099999785423279,-39.400000005960464
2021-03-08,7988,147.19999980926514,12.649999976158142,22.999995946884155
2021-03-09,7988,129.0,4.720000024884939,9.339999675750732
2021-03-10,7988,72.94000244140625,8.229999542236328,-72.94000244140625
2021-03-11,7988,50.0,3.4199999570846558,-50.0
2021-03-12,7988,13.0,1.2999999821186066,-13.0
2021-03-13,7988,76.60000038146973,7.149999976158142,-19.300000190734863
2021-03-14,7988,59.390000343322754,1.5099999904632568,-32.70000076293945
2021-03-16,7988,91.0,7.130000174045563,-49.0
2021-03-17,7988,43.39999961853027,3.069999970495701,1.2100000381469727
2021-03-18,7988,101.52000045776367,4.780000001192093,6.730000019073486
2021-03-19,7988,162.41000080108643,5.829999901354313,-61.90999984741211
2021-03-21,7988,160.14000129699707,8.640000104904175,-104.96999931335449
2021-03-26,7988,104.0,4.970000088214874,464.93000066280365
2021-03-27,7988,528.5100021362305,35.670000061392784,-1.4899994134902954
2021-03-28,7988,234.0,21.350000143051147,71.95001029968262
2021-03-29,7988,297.13999938964844,19.73999959230423,-110.40999984741211
2021-03-30,7988,184.29999923706055,13.890000104904175,376.0000157356262
2021-03-31,7988,274.4199981689453,27.81999972462654,-40.120001792907715
2021-04-01,7988,333.6900005340576,20.870000073686242,-3.4799997806549072
2021-04-02,7988,290.560001373291,27.100000247359276,-120.01000118255615
2021-04-03,7988,240.1500015258789,41.56999945640564,-74.88000345230103
2021-04-04,7988,169.0,16.899999976158142,-8.529998779296875
2021-04-05,7988,257.76000213623047,17.56000006198883,225.48999309539795
2021-04-06,7988,681.680006980896,25.960000278428197,14.290001034736633
2021-04-07,7988,319.1699981689453,17.160000205039978,-164.43000287935138
2021-04-08,7988,771.5699920654297,79.80000038444996,-444.6599884033203
2021-04-10,7988,441.7700023651123,34.55000025033951,-156.61999702453613
2021-04-11,7988,269.0,30.4900004863739,-149.46000289916992
2021-04-12,7988,265.03000259399414,15.020000338554382,3.739999532699585
2021-04-13,7988,107.63999938964844,8.65999984741211,-44.599998474121094
2021-04-14,7988,21.0,2.100000001490116,-21.0
2021-04-15,7988,357.31999015808105,25.570000052452087,-60.21999740600586
2021-04-16,7988,72.78000068664551,7.9100000858306885,-17.190000534057617
2021-04-17,7988,301.15999603271484,13.36000007390976,-68.97000074386597
2021-04-18,7988,237.82999849319458,14.090000033378601,-98.08000135421753
2021-04-19,7988,14.539999961853027,1.0600000098347664,-3.7100000381469727
2021-04-20,7988,18.0,1.800000011920929,48.38999938964844
2021-04-21,7988,312.88999938964844,22.539999663829803,-210.2199993133545
2021-04-22,7988,88.0,9.479999721050262,15.739999771118164
2021-04-23,7988,162.43999481201172,14.619999885559082,-70.73999786376953
2021-04-26,7988,44.79999923706055,3.9499999433755875,7.5
2021-04-27,7988,197.71999835968018,7.899999845772982,-107.49999991059303
2021-05-01,7988,104.0,13.090000033378601,-62.22000026702881
2021-05-02,7988,203.43999814987183,14.910000026226044,-137.78000020980835
2021-05-03,7988,39.0,3.5799999237060547,21.39000129699707
2021-05-04,7988,48.0,6.8799998909235,9.890000820159912
2021-05-05,7988,118.0,8.139999866485596,-37.93000066280365
2021-05-06,7988,235.0,13.529999852180481,21.5
2021-05-07,7988,52.0,5.0899999141693115,-28.19000017642975
2021-05-08,7988,104.66000366210938,7.179999828338623,-104.66000366210938
2021-05-15,7988,128.89999771118164,12.080000281333923,27.36999797821045
2021-05-16,7988,270.3000030517578,18.490000009536743,-53.35000038146973
2021-05-17,7988,400.8600044250488,9.160000074654818,-98.89000260829926
2021-05-18,7988,386.86999893188477,36.97000014781952,-84.92999631166458
2021-05-19,7988,318.48999404907227,17.44000017642975,-19.4399993121624
2021-05-20,7988,346.3400001525879,17.44999964721501,-76.90000069141388
2021-05-21,7988,298.0199966430664,16.509999752044678,-180.27999782562256
2021-05-22,7988,478.4699993133545,12.639999985694885,-174.5800018310547
2021-05-23,7988,186.01000213623047,18.83999991416931,-50.00000047683716
2021-05-24,7988,50.0,1.699999988079071,-20.5600004196167
2021-05-25,7988,166.47000122070312,14.409999698400497,-105.92999893426895
2021-05-26,7988,23.510000228881836,2.2899999618530273,-23.510000228881836
2021-05-27,7988,155.38999938964844,14.290000081062317,-32.290000438690186
2021-05-28,7988,42.709999084472656,3.3199999928474426,-42.709999084472656
2021-05-29,7988,182.44999933242798,13.839999854564667,-68.62000009603798
2021-05-30,7988,443.0,17.12999987602234,219.7799968123436
2021-05-31,7988,507.85999298095703,38.13999950885773,-180.56000131368637
2021-06-01,7988,672.4100074768066,19.49999987706542,-25.76999957859516
2021-06-02,7988,226.7599983215332,8.139999810606241,76.9500002861023
2021-06-03,7988,269.0200004577637,23.969999313354492,28.559995271265507
2021-06-04,7988,306.6500015258789,8.989999994635582,-17.65999862551689
2021-06-05,7988,319.13000106811523,15.280000118538737,-0.14999818801879883
2021-06-06,7988,165.70999908447266,11.729999899864197,-25.66000270843506
2021-06-07,7988,274.5,15.41000010445714,-2.47999906539917
2021-06-08,7988,273.7799949645996,14.660000011324883,-165.3899974822998
2021-06-12,7988,105.10000085830688,4.510000068694353,-24.969998121261597
2021-06-13,7988,222.68999481201172,14.590000081807375,-13.209999084472656
2021-06-14,7988,17.149999618530273,1.1400000154972076,-11.819999694824219
2021-06-15,7988,73.2300033569336,4.570000052452087,-33.959999084472656
2021-06-16,7988,164.4000015258789,8.349999913945794,0.1899992674589157
